#{"t_start": 1638949857.8711305, "env_id": "Rummy-v0"}
r,l,t
0,19,12.80467
0.106061,13,12.822818
0,17,12.847105
0,12,12.864408
0,16,12.887433
0.280303,14,12.907501
50.042929,6,12.915846
0,16,12.939224
0,9,12.951297
0.287879,18,12.976859
0.151515,17,13.000853
0,17,13.024769
0,17,13.048818
50.805556,15,13.06957
0,14,13.089957
50.093434,16,13.115972
0,13,13.133975
0,14,13.153498
0.159091,12,13.171074
0,12,13.188008
0.295455,14,13.207635
0,16,13.229976
0,12,13.246713
0,15,13.268645
0,20,13.295705
0,15,13.316293
0.113636,15,13.33659
50.106061,15,13.356622
0.530303,15,13.377933
0,16,13.400753
50.333333,17,13.425001
0,15,13.446679
50.161616,13,13.465271
0,17,13.489397
0,13,13.507295
0.022727,16,13.534182
0.265152,14,13.558908
0.136364,14,13.579276
0.227273,18,13.604542
0.363636,14,13.624374
0,15,13.645593
50.234848,13,13.663612
0,13,13.681091
0.227273,14,13.700289
0,17,13.724688
50.878788,18,13.750232
0,15,13.772168
0.181818,13,13.790939
0,15,13.812536
0,17,13.836751
0,20,13.864489
0,16,13.885731
0.373737,15,13.911063
0.136364,19,13.942842
0,14,13.965606
0,16,13.992833
0.05303,14,14.016828
0.05303,14,14.040135
0,17,14.068552
0.022727,14,14.091009
0.570707,16,14.117831
50.257576,15,14.142448
50.651515,17,14.170029
0.090909,14,14.192625
50.734848,14,14.215474
0,17,14.242973
0,16,14.268775
0,13,14.289851
0.44697,18,14.319111
0,19,14.350624
50.287879,6,14.360747
0,17,14.388157
50.212121,15,14.412466
0,15,14.43708
0.060606,15,14.461677
0,19,14.492476
0,17,14.520172
0,14,14.544415
0,16,14.570687
0,15,14.594699
0,15,14.61923
0,13,14.641121
0,14,14.663747
0.643939,16,14.689668
0,16,14.715756
50.621212,14,14.738916
0,14,14.761812
0.166667,18,14.790952
0,14,14.822514
0,13,14.849003
0,18,14.895561
50.492424,16,14.930092
0,14,14.959807
50.194444,15,14.984095
50.257576,15,15.008254
51.0,13,16.597958
0,17,16.621797
0,17,16.646268
0,14,16.668488
50.825758,16,16.693924
0.530303,19,16.72334
0.151515,12,16.742183
0,16,16.767002
0,16,16.791914
0,15,16.822018
0,10,16.839679
0,17,16.868592
0.5,13,16.893678
0,16,16.922961
0,13,16.942137
0,18,16.968366
0,13,16.987699
0,14,17.008627
0,16,17.032182
50.068182,4,17.0388
0.037879,18,17.065836
0,15,17.088029
0.189394,14,17.108448
0,14,17.128916
50.19697,7,17.144819
0,15,17.166769
50.25,16,17.191118
0,14,17.211522
0,16,17.234423
0,14,17.254666
0,16,17.279844
0,15,17.301113
0,18,17.328088
0,15,17.350086
0,16,17.373578
0,15,17.395848
0,15,17.41814
0,19,17.445862
0,5,17.455718
0,14,17.47611
0,17,17.501844
0,15,17.523571
50.934343,18,17.551235
50.227273,16,17.574515
0,15,17.596742
50.007576,2,17.599968
0.030303,16,17.623698
51.022727,20,17.653522
0,14,17.674336
0,16,17.698047
0.045455,14,17.718882
0,13,17.738605
0.151515,17,17.764528
0,18,17.791652
0,16,17.821137
0.012626,16,17.847523
0,16,17.875453
50.863636,17,17.906668
0,15,17.93599
0,18,17.961953
0,18,17.988324
0,16,18.011412
0,17,18.035786
0.068182,19,18.063827
0,14,18.083962
50.068182,16,18.107619
0,13,18.126536
50.164141,13,18.145577
0,17,18.169786
0,15,18.191092
50.328283,14,18.211167
0,17,18.235342
0,6,18.244581
0,15,18.267788
50.030303,15,18.289483
0,14,18.311635
50.090909,16,18.335275
0.106061,15,18.356293
0,18,18.381584
50.348485,16,18.404166
0,11,18.422076
50.479798,19,18.452959
0.181818,14,18.475982
0.227273,16,18.502051
0,16,18.527897
0.219697,17,18.55666
0,15,18.580897
0,15,18.606236
0,15,18.63079
0.007576,14,18.653429
0.371212,16,18.67959
0,14,18.702417
50.333333,18,18.732293
0,15,18.756526
50.060606,18,18.786018
0,15,18.819357
0,19,18.861664
0.045455,16,18.896187
0,14,18.927087
0,15,18.96159
0,20,18.994716
0,17,19.022405
0,14,19.047218
0,15,19.071421
0,14,19.094227
0.363636,15,19.11861
0,16,19.144055
0.287879,17,19.171588
0,15,19.196262
0.330808,14,19.218592
50.386364,7,19.230062
50.060606,20,19.263268
0.037879,15,19.301153
0,18,19.351723
50.068182,16,19.387106
0,12,19.407095
0,15,19.431726
50.212121,16,19.458218
0,17,19.486642
0,15,19.511036
0,15,19.536117
0,15,19.5627
50.35101,16,19.589148
0.090909,15,19.614304
0,13,19.635941
0.234848,18,19.665544
0,16,19.69195
0,14,19.715472
50.030303,15,19.740726
0,18,19.770441
0.050505,16,19.79628
0,14,19.833235
0,19,19.895843
0.098485,17,19.935628
0,11,19.955848
0.010101,17,21.601972
50.295455,16,21.626361
0,14,21.648525
0,13,21.668947
50.239899,15,21.69134
0,16,21.715305
0,18,21.742731
0,16,21.766857
0,16,21.790215
50.598485,14,21.811148
0,16,21.839132
50.007576,18,21.870145
51.239899,19,21.899667
0,16,21.923623
0.128788,16,21.94799
0,15,21.970173
0,15,21.99335
0.083333,15,22.018704
50.09596,15,22.04145
0,13,22.062618
0,14,22.083324
0.227273,15,22.105901
0,18,22.132906
0,18,22.160395
50.10101,1,22.161985
0,19,22.189592
0,15,22.211034
0.055556,5,22.218357
0.045455,19,22.247097
0,17,22.272143
0,18,22.299636
0,15,22.322027
0.454545,18,22.353273
0,16,22.378053
0.424242,17,22.404452
50.146465,15,22.427484
0.911616,16,22.451962
0,16,22.474361
50.30303,14,22.49397
0,18,22.520949
50.714646,13,22.540438
0,14,22.561612
0.022727,15,22.585347
0,13,22.605489
0,21,22.637402
0,16,22.66207
0,19,22.690336
0.40404,17,22.716259
0,18,22.744139
0,17,22.771513
0,12,22.789232
0.212121,19,22.817616
0.045455,18,22.845019
0,13,22.864311
0.424242,16,22.888688
0,17,22.913478
0,14,22.935245
50.078283,16,22.961414
0.060606,16,22.985548
50.280303,15,23.009114
50.436869,16,23.03513
0,15,23.058553
0,14,23.080597
0,16,23.106663
0.075758,7,23.11804
0.265152,16,23.143613
50.646465,13,23.163515
0,13,23.18306
0,17,23.208211
0.075758,14,23.229219
0.272727,18,23.255606
50.459596,17,23.280373
0.113636,12,23.299721
0,22,23.331547
0.189394,15,23.352853
0.169192,17,23.381196
51.04798,17,23.410068
0,17,23.439442
50.212121,15,23.465227
0.068182,15,23.490922
0,12,23.513825
50.727273,15,23.543559
0,15,23.574471
0,17,23.607661
0,16,23.648477
0.111111,15,23.678524
50.015152,18,23.714593
0.272727,15,23.744269
0,10,23.763376
0,18,23.797616
0,20,23.83428
0.068182,17,23.863863
0,15,23.890036
0,14,23.914354
50.472222,17,23.945473
50.045455,5,23.955041
0.484848,17,23.988216
0.343434,17,24.022013
0,16,24.052775
0,16,24.085313
0,13,24.111653
0,17,24.147115
0.242424,20,24.186196
0,12,24.209569
0,15,24.2386
0,12,24.261358
0,15,24.289956
50.530303,17,24.322595
0,17,24.354653
0,17,24.387436
