#{"t_start": 1638949878.263038, "env_id": "Rummy-v0"}
r,l,t
0.015152,16,3.130026
0,12,3.153942
0,15,3.183933
50.333333,16,3.21549
50.590909,14,3.251867
0,12,3.277274
0.20202,16,3.310137
0.128788,15,3.34032
0,11,3.362388
50.292929,12,3.38523
0,15,3.413367
0.189394,16,3.442705
0.265152,12,3.46427
0,16,3.49223
0,14,3.515723
0,18,3.548021
0,18,3.58305
50.583333,14,3.610889
0,15,3.640259
50.242424,16,3.67116
0.060606,17,3.707099
50.787879,17,3.742002
0,15,3.771662
0,14,3.799466
0,17,3.832705
0.333333,17,3.865036
0.068182,15,3.893602
0.30303,12,3.916803
0,16,3.947163
0,16,3.97742
0.05303,14,4.004902
0,15,4.033619
0,14,4.06143
0,17,4.094721
0,14,4.122495
0,17,4.155157
0,15,4.184274
0,13,4.208793
0.393939,18,4.243236
0.275253,14,4.269511
0,14,4.296018
0.037879,18,4.330034
0,16,4.360417
50.012626,16,4.390772
0,15,4.418632
0,16,4.447547
0.151515,17,4.487706
0,13,4.513098
0,17,4.545639
0,16,4.57666
0.090909,13,4.60143
0,14,4.628128
0.348485,14,4.655169
51.484848,14,4.682045
0.371212,14,4.708826
0,15,4.744499
0,14,4.78402
0,15,4.817166
0.151515,15,4.853661
0,16,4.885966
50.704545,16,4.917137
0,17,4.949595
0,15,4.978626
0,17,5.011501
0.497475,17,5.044102
0,18,5.07861
0,14,5.105484
0,15,5.134274
50.257576,13,5.159889
0,13,5.185065
0.106061,14,5.211986
0,15,5.240835
0,15,5.269583
0,16,5.300115
0,16,5.331219
0,14,5.358034
0.151515,16,5.388857
0.272727,13,5.413812
0,16,5.445338
50.340909,6,5.457127
0,16,5.487494
0,17,5.520432
0,13,5.544808
0,15,5.579134
0,14,5.609946
0,15,5.638332
0.381313,11,5.65921
0.643939,16,5.690343
0,14,5.720465
0,14,5.747571
0.045455,15,5.776906
0,13,5.801962
0.128788,17,5.83475
0,14,5.861631
0.007576,15,5.890409
0.69697,16,5.920623
0,14,5.947291
0,14,5.97388
