#{"t_start": 1638944332.5150285, "env_id": "Rummy-v0"}
r,l,t
0.068182,33,2.966556
0.257576,30,3.015251
55.083333,33,3.068834
0.272727,30,3.117796
0.106061,32,3.169163
50.669192,32,3.210995
0.651515,29,3.249031
0.090909,27,3.285434
0.090909,29,3.324772
1.386364,31,3.36697
1.530303,32,3.408454
0.030303,27,3.448707
0.007576,31,3.492444
50.19697,30,3.530622
0.050505,30,3.569501
0,34,3.61344
0,32,3.655253
1.436869,34,3.699805
0.227273,29,3.737047
0,26,3.771413
52.078283,40,3.822896
0.169192,29,3.860695
0.492424,30,3.899189
0.681818,29,3.938201
1.189394,42,3.99224
1.621212,34,4.036606
50.035354,29,4.074177
0,27,4.109542
0.060606,36,4.155131
0,27,4.190567
0,28,4.227276
0,36,4.274192
50.305556,28,4.310791
50.128788,29,4.348807
0,28,4.385067
0,32,4.429241
0,33,4.472891
0.090909,30,4.511736
0.85101,36,4.557709
0.421717,32,4.597686
0,29,4.633801
0.484848,29,4.669986
0.621212,32,4.711713
0,34,4.759957
1.090909,29,4.797842
0.189394,33,4.839208
53.386364,40,4.88913
0.310606,29,4.927156
0.265152,30,4.965891
0.272727,30,5.005079
0.671717,35,5.05128
0.757576,19,5.074528
0,31,5.114761
50.272727,14,5.135078
0.469697,31,5.176213
51.964646,29,5.213963
50.737374,27,5.248758
0.242424,33,5.291935
0.462121,35,5.336589
0.666667,25,5.373049
0,29,5.411005
50.113636,2,5.413914
0.280303,33,5.457403
0,36,5.504606
0,32,5.544051
0,33,5.586705
0.333333,30,5.626812
0.037879,30,7.288946
0.393939,29,7.332512
52.669192,38,7.389358
0.401515,30,7.434093
0.598485,33,7.481934
0.030303,31,7.52302
1.174242,39,7.571886
0,32,7.61318
0.121212,28,7.650134
0.151515,32,7.692334
0,38,7.741886
50.227273,35,7.787731
50.027778,37,7.836765
52.560606,34,7.882397
0.227273,26,7.91664
0.088384,40,7.969404
0.045455,34,8.017898
0,31,8.058655
0,19,8.08387
0.090909,33,8.127487
54.179293,33,8.171513
0,39,8.221328
0,35,8.266273
0.275253,33,8.309354
0.439394,28,8.346414
0,44,8.401373
0.275253,33,8.444678
0,35,8.487642
0.785354,34,8.532174
51.010101,36,8.579787
0,33,8.621724
0,39,8.674435
0.469697,32,8.716443
52.181818,35,8.761435
0,34,8.805647
0.090909,32,8.847333
0.292929,29,8.885531
0.373737,36,8.933892
0,32,8.977094
0,36,9.024778
0.015152,33,9.068574
1.007576,33,9.110805
0,32,9.153061
0.25,36,9.201083
0.186869,39,9.251071
0.522727,30,9.29019
0,35,9.336295
0.073232,32,9.37841
0.227273,29,9.416803
51.611111,34,9.461145
0,33,9.504446
50.795455,33,9.550172
0.765152,29,9.588213
0.075758,27,9.623917
1.257576,35,9.668056
0,30,9.707127
0.25,35,9.755679
0.166667,33,9.798436
52.727273,37,9.844762
53.489899,37,9.892682
0.474747,36,9.940072
0.734848,30,11.618418
1.55303,34,11.668729
50.280303,8,11.680589
0.378788,37,11.735637
2.492424,41,11.793714
0.633838,29,11.831215
0.181818,36,11.878449
0.44697,34,11.928135
0.424242,29,11.966606
50.257576,35,12.012765
50.282828,42,12.065707
0.037879,31,12.107515
2.982323,29,12.145195
0.272727,38,12.194704
0.755051,31,12.235561
0.007576,36,12.283148
0.161616,33,12.326725
0.146465,28,12.364278
0.371212,28,12.400337
0.378788,31,12.440282
0.318182,34,12.485269
0,32,12.527177
53.60101,31,12.568481
0.090909,40,12.621311
0.25,30,12.66104
50.227273,33,12.704826
0.608586,34,12.749673
0,31,12.789634
50.378788,33,12.833113
1.792929,35,12.879187
51.242424,36,12.926796
0.55303,35,12.971601
0.113636,28,13.010424
0,33,13.057634
0.212121,29,13.096105
50.606061,32,13.139184
0.318182,35,13.185456
0,39,13.237078
0.093434,35,13.283291
0,28,13.31972
0,28,13.355826
0.348485,34,13.400836
0,32,13.443081
0.030303,28,13.479976
1.522727,36,13.527294
0.310606,36,13.576686
0.212121,32,13.617335
50.575758,37,13.666007
0.065657,33,13.708357
0.772727,36,13.75847
0.909091,36,13.804761
0.138889,30,13.844504
0,31,13.885553
0.113636,34,13.929451
50.414141,36,13.975646
0,37,14.024736
51.030303,29,14.06314
1.916667,30,14.104404
0.280303,28,14.140131
0,31,14.181015
1.356061,39,14.231284
0.424242,29,14.269088
1.431818,29,14.307436
50.310606,39,16.01785
50.719697,8,16.030134
1.65404,32,16.078232
0,36,16.128189
0.020202,36,16.175495
0.022727,41,16.229037
50.151515,37,16.278385
0.340909,43,16.335435
0,33,16.378229
0.214646,30,16.418404
54.515152,38,16.467646
51.265152,32,16.509374
0.550505,36,16.557274
0.434343,36,16.602647
1.005051,37,16.650398
1.441919,36,16.696269
0,36,16.742229
50.959596,42,16.798218
0.037879,34,16.841854
0.247475,38,16.891222
0.090909,30,16.931413
50.25,32,16.973838
0.391414,38,17.024144
2.010101,29,17.061215
0,35,17.107929
52.090909,41,17.163486
50.010101,32,17.207051
50.19697,37,17.254265
0.022727,32,17.297698
50.863636,33,17.341449
54.363636,33,17.385753
0,27,17.425247
50.54798,33,17.469356
0.027778,33,17.513493
1.027778,34,17.557302
50.848485,38,17.609539
50.042929,32,17.650362
2.44697,38,17.700778
0,36,17.747443
0,32,17.789799
50.444444,35,17.841425
51.29798,34,17.891734
50.121212,1,17.893283
0.141414,36,17.939233
2.459596,31,17.980276
0,35,18.026475
53.126263,37,18.07462
0.060606,35,18.123854
0,36,18.170124
0.522727,27,18.205726
0,38,18.256452
0,37,18.307946
0.141414,35,18.35468
0,33,18.399128
0.588384,36,18.447648
0,33,18.49104
0.416667,32,18.533758
0,36,18.583465
53.44697,33,18.629268
51.222222,34,18.674142
0.909091,35,18.724192
0.181818,34,20.474705
0.015152,31,20.520974
0.313131,34,20.571299
0.015152,32,20.618551
1.755051,31,20.664876
51.674242,36,20.719408
1.045455,29,20.762753
0,38,20.819906
50.878788,35,20.871785
1.05303,37,20.928585
54.800505,33,20.988835
